Date,Open,High,Low,Close,Volume,Adj Close
1996-01-08,478.029810186,478.029810186,471.200812898,471.688598419,10000,471.688598419
1996-01-09,473.15195498,484.858807475,473.15195498,483.639343673,10000,483.639343673
1996-01-10,484.371021954,487.541627838,482.175987111,482.907665392,10000,482.907665392
1996-01-11,481.444308831,481.932094351,476.566453625,477.054239145,10000,477.054239145
1996-01-12,478.029810186,486.809949557,478.029810186,486.322164037,10000,486.322164037
1996-01-15,485.834378516,486.809949557,481.932094351,483.883236434,10000,483.883236434
1996-01-16,480.468737789,482.907665392,466.322957692,468.274099774,10000,468.274099774
1996-01-17,469.737456336,470.469134617,461.932888007,467.298528733,10000,467.298528733
1996-01-18,470.469134617,472.176383939,466.810743213,471.200812898,10000,471.200812898
1996-01-19,474.127526022,475.590882583,471.200812898,475.346989823,10000,475.346989823
1996-01-22,475.346989823,475.346989823,469.249670816,470.469134617,10000,470.469134617
1996-01-23,467.786314254,480.95652331,467.786314254,480.224845029,10000,480.224845029
1996-01-24,479.005381228,483.395450913,476.566453625,479.737059508,10000,479.737059508
1996-01-25,479.005381228,479.493166748,474.859204302,478.761488467,10000,478.761488467
1996-01-26,482.419879872,494.614517887,481.932094351,494.370625126,10000,494.370625126
1996-01-29,496.321767209,508.760297984,495.102303407,507.784726943,10000,507.784726943
1996-01-30,509.248083505,514.613724231,503.150764497,513.39426043,10000,513.39426043
1996-01-31,513.63815319,514.125938711,501.443515175,506.809155902,10000,506.809155902
1996-02-01,504.126335538,510.711440066,503.150764497,504.858013819,10000,504.858013819
1996-02-02,506.321370381,514.125938711,503.394657257,513.63815319,10000,513.63815319
1996-02-05,509.735869025,509.735869025,501.443515175,505.10190658,10000,505.10190658
1996-02-06,505.10190658,510.955332827,505.10190658,509.735869025,10000,509.735869025
1996-02-07,508.760297984,510.223654546,500.955729654,500.955729654,10000,500.955729654
1996-02-08,499.492373093,499.980158613,494.126732366,497.54123101,10000,497.54123101
1996-02-09,501.443515175,504.858013819,500.467944134,500.711836894,10000,500.711836894
1996-02-12,502.419086216,504.858013819,499.248480332,499.248480332,10000,499.248480332
1996-02-13,499.980158613,502.906871737,496.565659969,502.662978977,10000,502.662978977
1996-02-14,505.83358486,519.491579437,505.83358486,515.101509752,10000,515.101509752
1996-02-15,512.174796628,516.564866314,510.955332827,513.150367669,10000,513.150367669
1996-02-16,511.687011108,514.613724231,506.565263141,510.467547306,10000,510.467547306
1996-02-20,507.784726943,507.784726943,497.54123101,500.467944134,10000,500.467944134
1996-02-21,503.882442778,503.882442778,498.029016531,498.281566742,10000,498.281566742
1996-02-22,493.483112729,496.008614841,486.916807237,487.927008082,10000,487.927008082
1996-02-23,492.978012306,496.008614841,490.957610617,492.978012306,10000,492.978012306
1996-02-26,497.018815686,501.564719488,497.018815686,498.534116953,10000,498.534116953
1996-02-27,500.554518643,503.080020755,497.523916108,498.029016531,10000,498.029016531
1996-02-28,495.503514419,501.817269699,492.978012306,501.312169277,10000,501.312169277
1996-02-29,500.049418221,507.120824135,497.018815686,507.120824135,10000,507.120824135
1996-03-01,509.141225825,509.141225825,502.574920333,507.625924557,10000,507.625924557
1996-03-04,508.13102498,508.636125402,500.554518643,506.615723712,10000,506.615723712
1996-03-05,506.615723712,509.141225825,497.018815686,499.544317798,10000,499.544317798
1996-03-06,504.595322023,504.595322023,491.462711039,492.978012306,10000,492.978012306
1996-03-07,496.008614841,501.059619066,495.503514419,500.049418221,10000,500.049418221
1996-03-08,500.049418221,503.585121178,498.029016531,498.786667165,10000,498.786667165
1996-03-11,494.998413996,498.786667165,493.988213151,496.513715264,10000,496.513715264
1996-03-12,488.937208927,493.988213151,484.896405547,487.927008082,10000,487.927008082
1996-03-13,486.411706815,492.472911884,485.906606392,489.442309349,10000,489.442309349
1996-03-14,493.483112729,494.998413996,485.40150597,485.40150597,10000,485.40150597
1996-03-15,475.804597943,480.350501745,475.804597943,477.067348999,10000,477.067348999
1996-03-18,471.763794564,480.350501745,471.763794564,478.582650267,10000,478.582650267
1996-03-19,477.824999633,478.835200478,473.279095831,474.036746465,10000,474.036746465
1996-03-20,472.268894986,487.927008082,470.753593719,485.906606392,10000,485.906606392
1996-03-21,483.886204702,486.916807237,479.3403009,485.654056181,10000,485.654056181
1996-03-22,485.40150597,489.947409772,485.40150597,486.664257026,10000,486.664257026
1996-03-25,486.664257026,496.008614841,486.664257026,495.75606463,10000,495.75606463
1996-03-26,501.059619066,511.161627514,500.554518643,508.13102498,10000,508.13102498
1996-03-27,503.080020755,507.120824135,499.544317798,505.858073079,10000,505.858073079
1996-03-28,503.080020755,503.585121178,500.301968432,502.574920333,10000,502.574920333
1996-03-29,507.120824135,508.13102498,497.018815686,504.342771811,10000,504.342771811
1996-04-01,504.595322023,521.263635963,503.585121178,516.717732161,10000,516.717732161
1996-04-02,517.727933006,526.314640188,515.960081528,517.222832584,10000,517.222832584
1996-04-03,516.212631739,529.345242722,513.687129627,528.335041878,10000,528.335041878
1996-04-04,527.072290821,534.396246947,523.284037653,527.829941455,10000,527.829941455
1996-04-08,527.829941455,540.457452016,527.829941455,530.607993779,10000,530.607993779
1996-04-09,530.86054399,539.952351594,530.86054399,535.153897581,10000,535.153897581
1996-04-10,535.911548214,555.357914478,535.911548214,555.357914478,10000,555.357914478
1996-04-11,585.663939825,585.663939825,568.743075673,568.743075673,10000,568.743075673
1996-04-12,555.61046469,589.957293416,554.600263845,588.441992149,10000,588.441992149
1996-04-15,583.390987924,603.089904399,579.855284967,592.482795528,10000,592.482795528
1996-04-16,593.998096795,593.998096795,572.531328842,572.531328842,10000,572.531328842
1996-04-17,563.439521238,577.834883277,560.661468914,576.824682432,10000,576.824682432
1996-04-18,584.906289191,607.130707779,583.896088347,606.625607357,10000,606.625607357
1996-04-19,612.181712003,621.273519608,601.06950271,614.202113693,10000,614.202113693
1996-04-22,633.395929746,634.406130591,628.344925522,634.406130591,10000,634.406130591
1996-04-23,654.610147489,660.671352558,643.497938195,659.065182333,10000,659.065182333
1996-04-24,637.114189258,669.772983833,637.114189258,657.459012108,10000,657.459012108
1996-04-25,668.166813608,678.874615108,664.954473158,672.985324283,10000,672.985324283
1996-04-26,667.096033458,678.874615108,651.569721283,660.671352558,10000,660.671352558
1996-04-29,639.255749558,648.892770908,639.255749558,639.255749558,10000,639.255749558
1996-04-30,616.769366408,625.335607608,607.132345058,607.132345058,10000,607.132345058
