Date,Open,High,Low,Close,Volume,Adj Close
1997-01-02,420.203363055,430.103442289,419.653358653,428.178426882,10000,428.178426882
1997-01-03,428.453429083,429.553437887,421.303371859,422.403380662,10000,422.403380662
1997-01-06,426.803415878,433.953473102,426.803415878,427.35342028,10000,427.35342028
1997-01-07,429.553437887,432.303459897,425.978409275,431.753455495,10000,431.753455495
1997-01-08,433.953473102,437.253499514,433.403468701,434.503477504,10000,434.503477504
1997-01-09,432.303459897,432.303459897,427.078418079,428.178426882,10000,428.178426882
1997-01-10,435.603486308,439.453517121,424.60339827,425.703407074,10000,425.703407074
1997-01-13,425.153402672,430.103442289,422.403380662,430.103442289,10000,430.103442289
1997-01-14,429.003433485,430.653446691,425.703407074,426.803415878,10000,426.803415878
1997-01-15,425.703407074,429.553437887,425.153402672,429.278435686,10000,429.278435686
1997-01-16,429.553437887,429.553437887,420.753367457,425.978409275,10000,425.978409275
1997-01-17,424.053393868,424.053393868,417.453341045,419.103354251,10000,419.103354251
1997-01-20,412.503301428,423.503389466,412.503301428,415.253323438,10000,415.253323438
1997-01-21,414.153314634,420.753367457,412.503301428,420.478365256,10000,420.478365256
1997-01-22,422.953385064,422.953385064,416.353332241,417.178338844,10000,417.178338844
1997-01-23,414.703319036,416.353332241,411.678294825,413.328308031,10000,413.328308031
1997-01-24,416.903336643,416.903336643,412.503301428,412.503301428,10000,412.503301428
1997-01-27,412.503301428,412.503301428,408.103266213,408.653270615,10000,408.653270615
1997-01-28,409.753279419,411.953297026,408.653270615,410.303283821,10000,410.303283821
1997-01-29,411.953297026,412.778303629,407.27825961,407.27825961,10000,407.27825961
1997-01-30,408.653270615,410.303283821,407.003257409,407.27825961,10000,407.27825961
1997-01-31,405.903248605,406.728255208,393.253147361,395.72816717,10000,395.72816717
1997-02-03,393.803151763,398.203186979,393.253147361,397.653182577,10000,397.653182577
1997-02-04,397.653182577,397.653182577,392.153138558,393.528149562,10000,393.528149562
1997-02-05,394.078153964,398.203186979,392.153138558,397.653182577,10000,397.653182577
1997-02-06,399.303195782,401.50321339,392.70314296,393.803151763,10000,393.803151763
1997-02-07,392.153138558,393.253147361,389.95312095,391.603134156,10000,391.603134156
1997-02-10,393.253147361,396.553173773,387.203098941,387.753103342,10000,387.753103342
1997-02-11,388.303107744,399.303195782,386.653094539,398.203186979,10000,398.203186979
1997-02-12,397.103178175,397.103178175,389.403116548,392.978145161,10000,392.978145161
1997-02-13,393.253147361,399.303195782,393.253147361,394.903160567,10000,394.903160567
1997-02-14,394.903160567,398.203186979,392.70314296,395.453164969,10000,395.453164969
