Date,Open,High,Low,Close,Volume,Adj Close
1996-10-18,430.992897261,432.040267606,421.828406736,423.923147427,10000,423.923147427
1996-10-21,425.232360359,425.232360359,419.209980871,419.471823458,10000,419.471823458
1996-10-22,418.948138285,419.995508631,410.569175519,418.424453112,10000,418.424453112
1996-10-23,422.090249322,424.184990013,417.377082766,417.377082766,10000,417.377082766
1996-10-24,415.282342075,415.806027248,401.142842408,402.190212753,10000,402.190212753
1996-10-25,402.190212753,409.521805173,399.048101716,408.212592241,10000,408.212592241
1996-10-28,407.427064482,407.427064482,399.048101716,400.357314648,10000,400.357314648
1996-10-29,401.666527581,405.332323791,397.477046198,402.713897926,10000,402.713897926
1996-10-30,403.237583099,403.237583099,398.000731371,399.048101716,10000,399.048101716
1996-10-31,396.429675852,396.429675852,387.527027913,388.836240846,10000,388.836240846
1996-11-01,389.098083432,392.502037056,388.574398259,392.502037056,10000,392.502037056
1996-11-04,392.240194469,400.095472062,391.716509296,397.738888784,10000,397.738888784
1996-11-05,396.429675852,397.477046198,385.432287222,386.217814981,10000,386.217814981
1996-11-06,390.145453778,392.240194469,387.003342741,387.003342741,10000,387.003342741
1996-11-07,388.574398259,396.429675852,388.574398259,392.763879642,10000,392.763879642
1996-11-08,394.334935161,398.000731371,390.669138951,396.691518438,10000,396.691518438
1996-11-11,398.000731371,405.332323791,396.167833266,401.666527581,10000,401.666527581
1996-11-12,403.237583099,413.711286556,403.237583099,410.045490346,10000,410.045490346
1996-11-13,413.711286556,420.519193803,411.616545865,419.733666044,10000,419.733666044
1996-11-14,419.995508631,423.661304841,414.234971729,415.544184661,10000,415.544184661
1996-11-15,415.806027248,421.042878976,413.711286556,416.067869834,10000,416.067869834
1996-11-18,412.663916211,413.711286556,409.521805173,412.663916211,10000,412.663916211
1996-11-19,412.663916211,417.900767939,411.092860692,416.591555007,10000,416.591555007
1996-11-20,417.377082766,432.825795365,417.377082766,432.825795365,10000,432.825795365
1996-11-21,434.65869347,440.942915545,427.327101051,427.35342028,10000,427.35342028
1996-11-22,426.803415878,431.753455495,424.60339827,429.003433485,10000,429.003433485
1996-11-25,433.953473102,440.553525925,430.653446691,431.478453294,10000,431.478453294
1996-11-26,432.303459897,435.053481906,425.153402672,429.553437887,10000,429.553437887
1996-11-27,429.003433485,429.553437887,422.403380662,422.678382863,10000,422.678382863
1996-11-29,421.853376261,422.403380662,413.603310232,415.253323438,10000,415.253323438
1996-12-02,412.503301428,417.453341045,412.503301428,414.703319036,10000,414.703319036
1996-12-03,412.503301428,413.05330583,408.103266213,408.653270615,10000,408.653270615
1996-12-04,409.753279419,415.253323438,407.003257409,408.103266213,10000,408.103266213
1996-12-05,406.453253007,413.05330583,403.703230998,413.05330583,10000,413.05330583
1996-12-06,415.80332784,419.103354251,411.953297026,416.903336643,10000,416.903336643
1996-12-09,414.153314634,417.453341045,411.403292624,411.678294825,10000,411.678294825
