Date,Open,High,Low,Close,Volume,Adj Close
2000-01-10,151.968353593,155.166084481,151.663807795,154.404719984,10000,154.404719984
2000-01-11,154.556992883,155.775176078,153.491082587,154.709265783,10000,154.709265783
2000-01-12,157.450177972,158.211542469,156.688813475,157.602450871,10000,157.602450871
2000-01-13,156.993359273,160.647908859,156.841086374,160.495635959,10000,160.495635959
2000-01-14,160.038817261,162.93200235,159.429725664,161.409273356,10000,161.409273356
2000-01-18,159.581998563,161.561546255,158.972906966,161.104727557,10000,161.104727557
2000-01-19,160.952454658,162.322910752,160.34336306,162.322910752,10000,162.322910752
2000-01-20,161.257000456,161.866092054,159.886544362,161.409273356,10000,161.409273356
2000-01-21,161.409273356,162.170637853,159.581998563,160.800181758,10000,160.800181758
2000-01-24,162.93200235,163.845639746,161.409273356,162.322910752,10000,162.322910752
2000-01-25,160.800181758,161.409273356,160.191090161,161.104727557,10000,161.104727557
2000-01-26,158.363815368,158.972906966,158.059269569,158.516088267,10000,158.516088267
2000-01-27,157.145632173,160.647908859,156.536540575,160.495635959,10000,160.495635959
2000-01-28,160.038817261,160.34336306,157.90699667,158.363815368,10000,158.363815368
2000-01-31,155.622903179,156.536540575,155.013811581,156.231994776,10000,156.231994776
2000-02-01,156.993359273,157.145632173,155.013811581,157.145632173,10000,157.145632173
2000-02-02,156.841086374,157.90699667,156.536540575,156.688813475,10000,156.688813475
2000-02-03,155.622903179,155.775176078,153.795628386,154.556992883,10000,154.556992883
2000-02-04,152.88199099,156.841086374,151.968353593,156.688813475,10000,156.688813475
2000-02-07,158.059269569,158.820634066,156.536540575,157.75472377,10000,157.75472377
2000-02-08,156.536540575,158.516088267,156.384267676,157.75472377,10000,157.75472377
2000-02-09,156.688813475,162.018364953,156.688813475,162.018364953,10000,162.018364953
2000-02-10,162.322910752,165.977460338,162.018364953,165.672914539,10000,165.672914539
2000-02-11,165.063822941,166.282006136,163.084275249,163.845639746,10000,163.845639746
2000-02-14,165.063822941,165.672914539,163.236548149,163.845639746,10000,163.845639746
2000-02-15,161.713819155,163.541093947,161.713819155,162.018364953,10000,162.018364953
2000-02-16,161.866092054,162.885033281,160.119335665,161.283839924,10000,161.283839924
2000-02-17,160.701587795,161.138276892,159.537083535,159.537083535,10000,159.537083535
2000-02-18,158.954831406,160.992713859,158.954831406,160.847150827,10000,160.847150827
2000-02-22,161.283839924,161.429402957,159.391520503,159.682646568,10000,159.682646568
2000-02-23,157.499201081,157.499201081,155.02462953,155.02462953,10000,155.02462953
2000-02-24,155.170192563,156.625822887,154.733503465,155.461318627,10000,155.461318627
2000-02-25,154.879066498,154.879066498,150.80330159,150.80330159,10000,150.80330159
2000-02-28,149.63879733,151.967805849,149.493234298,149.493234298,10000,149.493234298
2000-02-29,149.929923395,151.676679784,149.784360363,150.948864622,10000,150.948864622
2000-03-01,150.657738557,152.695621011,150.366612493,151.239990687,10000,151.239990687
2000-03-02,150.075486428,150.657738557,149.056545201,150.22104946,10000,150.22104946
2000-03-03,150.075486428,151.38555372,149.784360363,150.22104946,10000,150.22104946
2000-03-06,149.63879733,152.404494946,149.493234298,151.676679784,10000,151.676679784
2000-03-07,151.822242817,153.277873141,151.094427655,151.38555372,10000,151.38555372
2000-03-08,150.948864622,152.550057979,150.948864622,152.550057979,10000,152.550057979
2000-03-09,154.587940433,154.879066498,153.277873141,153.423436173,10000,153.423436173
2000-03-10,153.423436173,154.296814368,151.094427655,151.239990687,10000,151.239990687
2000-03-13,152.695621011,153.860125271,152.258931914,153.423436173,10000,153.423436173
2000-03-14,155.170192563,158.227016243,154.879066498,157.790327146,10000,157.790327146
2000-03-15,157.499201081,157.644764114,155.752444692,156.334696822,10000,156.334696822
2000-03-16,155.461318627,157.208075016,154.879066498,154.879066498,10000,154.879066498
2000-03-17,157.208075016,158.081453211,154.879066498,158.081453211,10000,158.081453211
2000-03-20,155.461318627,156.189133789,154.879066498,155.02462953,10000,155.02462953
2000-03-21,153.860125271,154.587940433,151.094427655,151.676679784,10000,151.676679784
2000-03-22,151.531116752,152.841184044,150.366612493,152.404494946,10000,152.404494946
2000-03-23,150.80330159,151.822242817,149.056545201,149.056545201,10000,149.056545201
2000-03-24,149.63879733,150.366612493,146.727536682,147.018662747,10000,147.018662747
2000-03-27,148.183167006,148.910982168,146.873099714,148.328730039,10000,148.328730039
2000-03-28,147.600914877,147.600914877,145.271906358,145.41746939,10000,145.41746939
2000-03-29,145.563032423,146.727536682,144.835217261,146.145284552,10000,146.145284552
2000-03-30,147.018662747,149.347671266,146.873099714,148.765419136,10000,148.765419136
2000-03-31,150.366612493,153.423436173,149.929923395,152.841184044,10000,152.841184044
2000-04-03,155.461318627,155.461318627,149.784360363,149.784360363,10000,149.784360363
2000-04-04,150.075486428,150.22104946,147.892040941,148.910982168,10000,148.910982168
2000-04-05,148.910982168,149.63879733,147.892040941,149.347671266,10000,149.347671266
2000-04-06,147.018662747,148.910982168,147.018662747,147.892040941,10000,147.892040941
2000-04-07,146.436410617,150.512175525,146.436410617,150.512175525,10000,150.512175525
2000-04-10,148.474293071,149.056545201,147.018662747,147.164225779,10000,147.164225779
2000-04-11,147.164225779,148.474293071,146.436410617,147.018662747,10000,147.018662747
2000-04-12,148.183167006,148.910982168,147.892040941,148.765419136,10000,148.765419136
2000-04-13,149.347671266,150.512175525,148.183167006,150.075486428,10000,150.075486428
2000-04-14,151.239990687,151.38555372,148.619856104,149.056545201,10000,149.056545201
2000-04-17,149.195590485,150.446998048,147.666092354,147.805137638,10000,147.805137638
2000-04-18,148.083228208,148.222273493,145.719458368,147.109911215,10000,147.109911215
2000-04-19,147.2489565,147.666092354,145.580413083,147.666092354,10000,147.666092354
2000-04-20,144.88518666,147.109911215,144.88518666,146.136594222,10000,146.136594222
2000-04-24,146.275639507,147.388001784,145.163277229,145.997548937,10000,145.997548937
2000-04-25,146.692775361,147.666092354,146.414684791,147.527047069,10000,147.527047069
2000-04-26,148.500364062,148.778454631,144.88518666,145.024231944,10000,145.024231944
2000-04-27,144.050914951,144.050914951,140.991918688,140.991918688,10000,140.991918688
2000-04-28,141.826190396,142.382371535,141.130963973,141.826190396,10000,141.826190396
2000-05-01,143.494733813,148.222273493,143.494733813,147.109911215,10000,147.109911215
2000-05-02,147.2489565,149.195590485,147.2489565,147.805137638,10000,147.805137638
2000-05-03,149.890816909,154.340266019,149.890816909,151.559360325,10000,151.559360325
2000-05-04,150.307952763,154.06217545,150.307952763,154.06217545,10000,154.06217545
2000-05-05,152.671722603,152.810767888,150.446998048,151.559360325,10000,151.559360325
2000-05-08,149.890816909,151.281269756,148.917499916,149.473681055,10000,149.473681055
2000-05-09,149.056545201,149.890816909,148.222273493,149.056545201,10000,149.056545201
2000-05-10,151.281269756,153.088858457,151.003179187,152.810767888,10000,152.810767888
2000-05-11,154.340266019,157.399262283,153.227903742,157.121171714,10000,157.121171714
2000-05-12,155.452628297,158.928760415,155.452628297,157.955443422,10000,157.955443422
2000-05-15,156.008809436,157.677352852,153.505994311,157.399262283,10000,157.399262283
2000-05-16,157.121171714,158.650669845,156.147854721,156.42594529,10000,156.42594529
2000-05-17,154.896447158,156.42594529,153.645039596,154.201220735,10000,154.201220735
2000-05-18,156.008809436,156.286900005,151.142224471,151.142224471,10000,151.142224471
2000-05-19,151.281269756,154.06217545,151.281269756,153.784084881,10000,153.784084881
2000-05-22,152.949813172,157.260216998,152.532677318,156.008809436,10000,156.008809436
2000-05-23,156.286900005,157.955443422,155.869764151,156.286900005,10000,156.286900005
2000-05-24,155.452628297,156.286900005,154.896447158,155.452628297,10000,155.452628297
2000-05-25,155.730718866,156.704035859,153.505994311,155.452628297,10000,155.452628297
2000-05-26,155.869764151,156.42594529,154.896447158,156.008809436,10000,156.008809436
2000-05-30,153.227903742,154.201220735,151.837450895,152.254586749,10000,152.254586749
2000-05-31,153.505994311,153.645039596,152.532677318,152.671722603,10000,152.671722603
2000-06-01,154.201220735,154.201220735,150.168907478,150.307952763,10000,150.307952763
2000-06-02,150.307952763,151.281269756,148.778454631,151.003179187,10000,151.003179187
2000-06-05,149.61272634,150.307952763,146.831820646,148.222273493,10000,148.222273493
2000-06-06,148.083228208,148.917499916,146.414684791,148.500364062,10000,148.500364062
2000-06-07,147.109911215,147.388001784,144.88518666,147.109911215,10000,147.109911215
